Pedido;Item;Tax_Antes;Tax_Novo;Tax_Depois;Material_Antes;Material_Novo;Material_Depois;CC_Antes;CC_Novo;CC_Depois;Status;Mensagens
4500027164;10;F4;;F4;1000605;;1000605;;20101PD015;;OK;S - 06 023: Standard PO 4500027164 changed | I - KI 339: Profit center was set to L2010002 | W - ME 083: Enter Requester, customer
4500027151;10;C1;;C1;20007632;;20007632;;20011PI015;;OK;S - 06 023: Standard PO 4500027151 changed | W - ME 083: Enter Requester, customer
4500027042;10;P4;;P4;60000506;;60000506;;20151CD008;;OK;S - 06 023: Standard PO 4500027042 changed | I - KI 339: Profit center was set to L2015001 | W - ME 083: Enter Requester, customer
4500027039;10;P5;;P5;60000684;;60000684;;20022PD002;;OK;S - 06 023: Standard PO 4500027039 changed | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500027036;10;P5;;P5;60000684;;60000684;;20022PD002;;OK;S - 06 023: Standard PO 4500027036 changed | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500027023;10;F4;;F4;1000608;;1000608;;20111PD003;;OK;S - 06 023: Standard PO 4500027023 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2011002
4500027017;10;C0;;C0;20009232;;20009232;;20022PD009;;OK;S - 06 023: Standard PO 4500027017 changed | W - ME 678: Purchase order unit L allows fewer decimal places only | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500026978;10;C0;;C0;20008537;;20008537;;20011AD015;;OK;S - 06 023: Standard PO 4500026978 changed | W - ME 083: Enter Requester, customer
4500026879;10;F0;;F0;1000471;;1000471;;20091PI015;;OK;S - 06 023: Standard PO 4500026879 changed | I - KI 339: Profit center was set to L2009002 | W - ME 083: Enter Requester, customer
4500026761;10;C3;;C3;60000277;;60000277;;20011PI005;;OK;S - 06 023: Standard PO 4500026761 changed | W - ME 083: Enter Requester, customer
4500026688;10;C0;;C0;20010449;;20010449;;20111PI010;;OK;S - 06 023: Standard PO 4500026688 changed | I - KI 339: Profit center was set to L2011002 | W - ME 083: Enter Requester, customer
4500026685;10;P4;;P4;60000506;;60000506;;20151CD008;;OK;S - 06 023: Standard PO 4500026685 changed | I - KI 339: Profit center was set to L2015001 | W - ME 083: Enter Requester, customer
4500026672;10;C0;;C0;20014047;;20014047;;20022PD004;;OK;S - 06 023: Standard PO 4500026672 changed | I - KI 339: Profit center was set to L2002005 | W - ME 678: Purchase order unit L allows fewer decimal places only | W - ME 083: Enter Requester, customer
4500026665;10;C3;;C3;20001054;;20001054;;20011PD028;;OK;S - 06 023: Standard PO 4500026665 changed | W - ME 083: Enter Requester, customer
4500026659;10;C0;;C0;30011817;;30011817;;20011PI016;;OK;S - 06 023: Standard PO 4500026659 changed | W - ME 083: Enter Requester, customer
4500026554;10;F4;;F4;1000471;;1000471;;20011AD003;;OK;S - 06 023: Standard PO 4500026554 changed | W - ME 083: Enter Requester, customer
4500026483;10;F4;;F4;1000605;;1000605;;20101PD015;;OK;S - 06 023: Standard PO 4500026483 changed | I - KI 339: Profit center was set to L2010002 | W - ME 083: Enter Requester, customer
4500026451;10;P4;;P4;60000506;;60000506;;20151CD008;;OK;S - 06 023: Standard PO 4500026451 changed | I - KI 339: Profit center was set to L2015001 | W - ME 083: Enter Requester, customer
4500026410;10;P4;;P4;60000506;;60000506;;20151CD008;;OK;S - 06 023: Standard PO 4500026410 changed | I - KI 339: Profit center was set to L2015001 | W - ME 083: Enter Requester, customer
4500026407;10;P4;;P4;60000506;;60000506;;20151CD008;;OK;S - 06 023: Standard PO 4500026407 changed | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2015001
4500026384;10;P4;;P4;60000506;;60000506;;20151CD008;;OK;S - 06 023: Standard PO 4500026384 changed | I - KI 339: Profit center was set to L2015001 | W - ME 083: Enter Requester, customer
4500026381;10;P4;;P4;60000506;;60000506;;20151CD008;;OK;S - 06 023: Standard PO 4500026381 changed | I - KI 339: Profit center was set to L2015001 | W - ME 083: Enter Requester, customer
4500026327;10;F0;;F0;1000471;;1000471;;20011PD017;;OK;S - 06 022: No data changed
